code,x,y,pattern,iteration
00010110,00001011,-1.65625,3.3125,0,2
00010111,00001010,-1.6875,3.28125,0,2
00010111,00001011,-1.65625,3.28125,0,2
0001010,0000111,-1.5625,3.375,0,2
0001011,0000110,-1.625,3.3125,0,2
0001011,0000111,-1.5625,3.3125,0,2
00010100,00001101,-1.59375,3.375,0,2
00010101,00001100,-1.625,3.34375,0,2
00010101,00001101,-1.59375,3.34375,0,2
00010100,00001111,-1.53125,3.375,0,2
00010101,00001110,-1.5625,3.34375,0,2
00010101,00001111,-1.53125,3.34375,0,2
00010110,00001101,-1.59375,3.3125,0,2
00010111,00001100,-1.625,3.28125,0,2
00010111,00001101,-1.59375,3.28125,0,2
00010110,00001111,-1.53125,3.3125,0,2
00010111,00001110,-1.5625,3.28125,0,2
00010111,00001111,-1.53125,3.28125,0,2
000110,000001,-1.875,3.25,0,2
000111,000000,-2,3.125,0,2
000111,000001,-1.875,3.125,0,2
0001100,0000001,-1.9375,3.25,0,2
0001101,0000000,-2,3.1875,0,2
0001101,0000001,-1.9375,3.1875,0,2
00011000,00000001,-1.96875,3.25,0,2
00011001,00000000,-2,3.21875,0,2
00011001,00000001,-1.96875,3.21875,0,2
00011000,00000011,-1.90625,3.25,0,2
00011001,00000010,-1.9375,3.21875,0,2
00011001,00000011,-1.90625,3.21875,0,2
00011010,00000001,-1.96875,3.1875,0,2
00011011,00000000,-2,3.15625,0,2
00011011,00000001,-1.96875,3.15625,0,2
00011010,00000011,-1.90625,3.1875,0,2
00011011,00000010,-1.9375,3.15625,0,2
00011011,00000011,-1.90625,3.15625,0,2
0001100,0000011,-1.8125,3.25,0,2
0001101,0000010,-1.875,3.1875,0,2
0001101,0000011,-1.8125,3.1875,0,2
00011000,00000101,-1.84375,3.25,0,2
00011001,00000100,-1.875,3.21875,0,2
00011001,00000101,-1.84375,3.21875,0,2
00011000,00000111,-1.78125,3.25,0,2
00011001,00000110,-1.8125,3.21875,0,2
00011001,00000111,-1.78125,3.21875,0,2
00011010,00000101,-1.84375,3.1875,0,2
00011011,00000100,-1.875,3.15625,0,2
00011011,00000101,-1.84375,3.15625,0,2
00011010,00000111,-1.78125,3.1875,0,2
00011011,00000110,-1.8125,3.15625,0,2
00011011,00000111,-1.78125,3.15625,0,2
0001110,0000001,-1.9375,3.125,0,2
0001111,0000000,-2,3.0625,0,2
0001111,0000001,-1.9375,3.0625,0,2
00011100,00000001,-1.96875,3.125,0,2
00011101,00000000,-2,3.09375,0,2
00011101,00000001,-1.96875,3.09375,0,2
00011100,00000011,-1.90625,3.125,0,2
00011101,00000010,-1.9375,3.09375,0,2
00011101,00000011,-1.90625,3.09375,0,2
00011110,00000001,-1.96875,3.0625,0,2
00011111,00000000,-2,3.03125,0,2
00011111,00000001,-1.96875,3.03125,0,2
00011110,00000011,-1.90625,3.0625,0,2
00011111,00000010,-1.9375,3.03125,0,2
00011111,00000011,-1.90625,3.03125,0,2
0001110,0000011,-1.8125,3.125,0,2
0001111,0000010,-1.875,3.0625,0,2
0001111,0000011,-1.8125,3.0625,0,2
00011100,00000101,-1.84375,3.125,0,2
00011101,00000100,-1.875,3.09375,0,2
00011101,00000101,-1.84375,3.09375,0,2
00011100,00000111,-1.78125,3.125,0,2
00011101,00000110,-1.8125,3.09375,0,2
00011101,00000111,-1.78125,3.09375,0,2
00011110,00000101,-1.84375,3.0625,0,2
00011111,00000100,-1.875,3.03125,0,2
00011111,00000101,-1.84375,3.03125,0,2
00011110,00000111,-1.78125,3.0625,0,2
00011111,00000110,-1.8125,3.03125,0,2
00011111,00000111,-1.78125,3.03125,0,2
000110,000011,-1.625,3.25,0,2
000111,000010,-1.75,3.125,0,2
000111,000011,-1.625,3.125,0,2
0001100,0000101,-1.6875,3.25,0,2
0001101,0000100,-1.75,3.1875,0,2
0001101,0000101,-1.6875,3.1875,0,2
00011000,00001001,-1.71875,3.25,0,2
00011001,00001000,-1.75,3.21875,0,2
00011001,00001001,-1.71875,3.21875,0,2
00011000,00001011,-1.65625,3.25,0,2
00011001,00001010,-1.6875,3.21875,0,2
00011001,00001011,-1.65625,3.21875,0,2
00011010,00001001,-1.71875,3.1875,0,2
00011011,00001000,-1.75,3.15625,0,2
00011011,00001001,-1.71875,3.15625,0,2
00011010,00001011,-1.65625,3.1875,0,2
00011011,00001010,-1.6875,3.15625,0,2
00011011,00001011,-1.65625,3.15625,0,2
0001100,0000111,-1.5625,3.25,0,2
0001101,0000110,-1.625,3.1875,0,2
0001101,0000111,-1.5625,3.1875,0,2
00011000,00001101,-1.59375,3.25,0,2
00011001,00001100,-1.625,3.21875,0,2
00011001,00001101,-1.59375,3.21875,0,2
00011000,00001111,-1.53125,3.25,0,2
00011001,00001110,-1.5625,3.21875,0,2
00011001,00001111,-1.53125,3.21875,0,2
00011010,00001101,-1.59375,3.1875,0,2
00011011,00001100,-1.625,3.15625,0,2
00011011,00001101,-1.59375,3.15625,0,2
00011010,00001111,-1.53125,3.1875,0,2
00011011,00001110,-1.5625,3.15625,0,2
00011011,00001111,-1.53125,3.15625,0,2
0001110,0000101,-1.6875,3.125,0,2
0001111,0000100,-1.75,3.0625,0,2
0001111,0000101,-1.6875,3.0625,0,2
00011100,00001001,-1.71875,3.125,0,2
00011101,00001000,-1.75,3.09375,0,2
00011101,00001001,-1.71875,3.09375,0,2
00011100,00001011,-1.65625,3.125,0,2
00011101,00001010,-1.6875,3.09375,0,2
00011101,00001011,-1.65625,3.09375,0,2
00011110,00001001,-1.71875,3.0625,0,2
00011111,00001000,-1.75,3.03125,0,2
00011111,00001001,-1.71875,3.03125,0,2
00011110,00001011,-1.65625,3.0625,0,2
00011111,00001010,-1.6875,3.03125,0,2
00011111,00001011,-1.65625,3.03125,0,2
0001110,0000111,-1.5625,3.125,0,2
0001111,0000110,-1.625,3.0625,0,2
0001111,0000111,-1.5625,3.0625,0,2
00011100,00001101,-1.59375,3.125,0,2
00011101,00001100,-1.625,3.09375,0,2
00011101,00001101,-1.59375,3.09375,0,2
00011100,00001111,-1.53125,3.125,0,2
00011101,00001110,-1.5625,3.09375,0,2
00011101,00001111,-1.53125,3.09375,0,2
00011110,00001101,-1.59375,3.0625,0,2
00011111,00001100,-1.625,3.03125,0,2
00011111,00001101,-1.59375,3.03125,0,2
00011110,00001111,-1.53125,3.0625,0,2
00011111,00001110,-1.5625,3.03125,0,2
00011111,00001111,-1.53125,3.03125,0,2
00010,00011,-1.25,3.5,0,2
00011,00010,-1.5,3.25,0,2
00011,00011,-1.25,3.25,0,2
000100,000101,-1.375,3.5,0,2
000101,000100,-1.5,3.375,0,2
000101,000101,-1.375,3.375,0,2
0001000,0001001,-1.4375,3.5,0,2
0001001,0001000,-1.5,3.4375,0,2
0001001,0001001,-1.4375,3.4375,0,2
00010000,00010001,-1.46875,3.5,0,2
00010001,00010000,-1.5,3.46875,0,2
00010001,00010001,-1.46875,3.46875,0,2
00010000,00010011,-1.40625,3.5,0,2
00010001,00010010,-1.4375,3.46875,0,2
00010001,00010011,-1.40625,3.46875,0,2
00010010,00010001,-1.46875,3.4375,0,2
00010011,00010000,-1.5,3.40625,0,2
00010011,00010001,-1.46875,3.40625,0,2
00010010,00010011,-1.40625,3.4375,0,2
00010011,00010010,-1.4375,3.40625,0,2
00010011,00010011,-1.40625,3.40625,0,2
0001000,0001011,-1.3125,3.5,0,2
0001001,0001010,-1.375,3.4375,0,2
0001001,0001011,-1.3125,3.4375,0,2
00010000,00010101,-1.34375,3.5,0,2
00010001,00010100,-1.375,3.46875,0,2
00010001,00010101,-1.34375,3.46875,0,2
00010000,00010111,-1.28125,3.5,0,2
00010001,00010110,-1.3125,3.46875,0,2
00010001,00010111,-1.28125,3.46875,0,2
00010010,00010101,-1.34375,3.4375,0,2
00010011,00010100,-1.375,3.40625,0,2
00010011,00010101,-1.34375,3.40625,0,2
00010010,00010111,-1.28125,3.4375,0,2
00010011,00010110,-1.3125,3.40625,0,2
00010011,00010111,-1.28125,3.40625,0,2
0001010,0001001,-1.4375,3.375,0,2
0001011,0001000,-1.5,3.3125,0,2
0001011,0001001,-1.4375,3.3125,0,2
00010100,00010001,-1.46875,3.375,0,2
00010101,00010000,-1.5,3.34375,0,2
00010101,00010001,-1.46875,3.34375,0,2
00010100,00010011,-1.40625,3.375,0,2
00010101,00010010,-1.4375,3.34375,0,2
00010101,00010011,-1.40625,3.34375,0,2
00010110,00010001,-1.46875,3.3125,0,2
00010111,00010000,-1.5,3.28125,0,2
00010111,00010001,-1.46875,3.28125,0,2
00010110,00010011,-1.40625,3.3125,0,2
00010111,00010010,-1.4375,3.28125,0,2
00010111,00010011,-1.40625,3.28125,0,2
0001010,0001011,-1.3125,3.375,0,2
0001011,0001010,-1.375,3.3125,0,2
0001011,0001011,-1.3125,3.3125,0,2
00010100,00010101,-1.34375,3.375,0,2
00010101,00010100,-1.375,3.34375,0,2
00010101,00010101,-1.34375,3.34375,0,2
00010100,00010111,-1.28125,3.375,0,2
00010101,00010110,-1.3125,3.34375,0,2
00010101,00010111,-1.28125,3.34375,0,2
00010110,00010101,-1.34375,3.3125,0,2
00010111,00010100,-1.375,3.28125,0,2
00010111,00010101,-1.34375,3.28125,0,2
00010110,00010111,-1.28125,3.3125,0,2
00010111,00010110,-1.3125,3.28125,0,2
00010111,00010111,-1.28125,3.28125,0,2
000100,000111,-1.125,3.5,0,2
000101,000110,-1.25,3.375,0,2
000101,000111,-1.125,3.375,0,2
0001000,0001101,-1.1875,3.5,0,2
0001001,0001100,-1.25,3.4375,0,2
0001001,0001101,-1.1875,3.4375,0,2
00010000,00011001,-1.21875,3.5,0,2
00010001,00011000,-1.25,3.46875,0,2
00010001,00011001,-1.21875,3.46875,0,2
00010000,00011011,-1.15625,3.5,0,2
00010001,00011010,-1.1875,3.46875,0,2
00010001,00011011,-1.15625,3.46875,0,2
00010010,00011001,-1.21875,3.4375,0,2
00010011,00011000,-1.25,3.40625,0,2
00010011,00011001,-1.21875,3.40625,0,2
00010010,00011011,-1.15625,3.4375,0,2
00010011,00011010,-1.1875,3.40625,0,2
00010011,00011011,-1.15625,3.40625,0,2
0001000,0001111,-1.0625,3.5,0,2
0001001,0001110,-1.125,3.4375,0,2
0001001,0001111,-1.0625,3.4375,0,2
00010000,00011101,-1.09375,3.5,0,2
00010001,00011100,-1.125,3.46875,0,2
00010001,00011101,-1.09375,3.46875,0,2
00010000,00011111,-1.03125,3.5,0,2
00010001,00011110,-1.0625,3.46875,0,2
00010001,00011111,-1.03125,3.46875,0,2
00010010,00011101,-1.09375,3.4375,0,2
00010011,00011100,-1.125,3.40625,0,2
00010011,00011101,-1.09375,3.40625,0,2
00010010,00011111,-1.03125,3.4375,0,2
00010011,00011110,-1.0625,3.40625,0,2
00010011,00011111,-1.03125,3.40625,0,2
0001010,0001101,-1.1875,3.375,0,2
0001011,0001100,-1.25,3.3125,0,2
0001011,0001101,-1.1875,3.3125,0,2
00010100,00011001,-1.21875,3.375,0,2
00010101,00011000,-1.25,3.34375,0,2
00010101,00011001,-1.21875,3.34375,0,2
00010100,00011011,-1.15625,3.375,0,2
00010101,00011010,-1.1875,3.34375,0,2
00010101,00011011,-1.15625,3.34375,0,2
00010110,00011001,-1.21875,3.3125,0,2
00010111,00011000,-1.25,3.28125,0,2
00010111,00011001,-1.21875,3.28125,0,2
00010110,00011011,-1.15625,3.3125,0,2
00010111,00011010,-1.1875,3.28125,0,2
00010111,00011011,-1.15625,3.28125,0,2
0001010,0001111,-1.0625,3.375,0,2
0001011,0001110,-1.125,3.3125,0,2
0001011,0001111,-1.0625,3.3125,0,2
00010100,00011101,-1.09375,3.375,0,2
00010101,00011100,-1.125,3.34375,0,2
00010101,00011101,-1.09375,3.34375,0,2
00010100,00011111,-1.03125,3.375,0,2
00010101,00011110,-1.0625,3.34375,0,2
00010101,00011111,-1.03125,3.34375,0,2
00010110,00011101,-1.09375,3.3125,0,2
00010111,00011100,-1.125,3.28125,0,2
00010111,00011101,-1.09375,3.28125,0,2
00010110,00011111,-1.03125,3.3125,0,2
00010111,00011110,-1.0625,3.28125,0,2
00010111,00011111,-1.03125,3.28125,0,2
000110,000101,-1.375,3.25,0,2
000111,000100,-1.5,3.125,0,2
000111,000101,-1.375,3.125,0,2
0001100,0001001,-1.4375,3.25,0,2
0001101,0001000,-1.5,3.1875,0,2
0001101,0001001,-1.4375,3.1875,0,2
00011000,00010001,-1.46875,3.25,0,2
00011001,00010000,-1.5,3.21875,0,2
00011001,00010001,-1.46875,3.21875,0,2
00011000,00010011,-1.40625,3.25,0,2
00011001,00010010,-1.4375,3.21875,0,2
00011001,00010011,-1.40625,3.21875,0,2
00011010,00010001,-1.46875,3.1875,0,2
00011011,00010000,-1.5,3.15625,0,2
00011011,00010001,-1.46875,3.15625,0,2
00011010,00010011,-1.40625,3.1875,0,2
00011011,00010010,-1.4375,3.15625,0,2
00011011,00010011,-1.40625,3.15625,0,2
0001100,0001011,-1.3125,3.25,0,2
0001101,0001010,-1.375,3.1875,0,2
0001101,0001011,-1.3125,3.1875,0,2
00011000,00010101,-1.34375,3.25,0,2
00011001,00010100,-1.375,3.21875,0,2
00011001,00010101,-1.34375,3.21875,0,2
00011000,00010111,-1.28125,3.25,0,2
00011001,00010110,-1.3125,3.21875,0,2
00011001,00010111,-1.28125,3.21875,0,2
00011010,00010101,-1.34375,3.1875,0,2
00011011,00010100,-1.375,3.15625,0,2
00011011,00010101,-1.34375,3.15625,0,2
00011010,00010111,-1.28125,3.1875,0,2
00011011,00010110,-1.3125,3.15625,0,2
00011011,00010111,-1.28125,3.15625,0,2
0001110,0001001,-1.4375,3.125,0,2
0001111,0001000,-1.5,3.0625,0,2
0001111,0001001,-1.4375,3.0625,0,2
00011100,00010001,-1.46875,3.125,0,2
00011101,00010000,-1.5,3.09375,0,2
00011101,00010001,-1.46875,3.09375,0,2
00011100,00010011,-1.40625,3.125,0,2
00011101,00010010,-1.4375,3.09375,0,2
00011101,00010011,-1.40625,3.09375,0,2
00011110,00010001,-1.46875,3.0625,0,2
00011111,00010000,-1.5,3.03125,0,2
00011111,00010001,-1.46875,3.03125,0,2
00011110,00010011,-1.40625,3.0625,0,2
00011111,00010010,-1.4375,3.03125,0,2
00011111,00010011,-1.40625,3.03125,0,2
0001110,0001011,-1.3125,3.125,0,2
0001111,0001010,-1.375,3.0625,0,2
0001111,0001011,-1.3125,3.0625,0,2
00011100,00010101,-1.34375,3.125,0,2
00011101,00010100,-1.375,3.09375,0,2
00011101,00010101,-1.34375,3.09375,0,2
00011100,00010111,-1.28125,3.125,0,2
00011101,00010110,-1.3125,3.09375,0,2
00011101,00010111,-1.28125,3.09375,0,2
00011110,00010101,-1.34375,3.0625,0,2
00011111,00010100,-1.375,3.03125,0,2
00011111,00010101,-1.34375,3.03125,0,2
00011110,00010111,-1.28125,3.0625,0,2
00011111,00010110,-1.3125,3.03125,0,2
00011111,00010111,-1.28125,3.03125,0,2
000110,000111,-1.125,3.25,0,2
000111,000110,-1.25,3.125,0,2
000111,000111,-1.125,3.125,0,2
0001100,0001101,-1.1875,3.25,0,2
0001101,0001100,-1.25,3.1875,0,2
0001101,0001101,-1.1875,3.1875,0,2
00011000,00011001,-1.21875,3.25,0,2
00011001,00011000,-1.25,3.21875,0,2
00011001,00011001,-1.21875,3.21875,0,2
00011000,00011011,-1.15625,3.25,0,2
00011001,00011010,-1.1875,3.21875,0,2
00011001,00011011,-1.15625,3.21875,0,2
00011010,00011001,-1.21875,3.1875,0,2
00011011,00011000,-1.25,3.15625,0,2
00011011,00011001,-1.21875,3.15625,0,2
00011010,00011011,-1.15625,3.1875,0,2
00011011,00011010,-1.1875,3.15625,0,2
00011011,00011011,-1.15625,3.15625,0,2
0001100,0001111,-1.0625,3.25,0,2
0001101,0001110,-1.125,3.1875,0,2
0001101,0001111,-1.0625,3.1875,0,2
00011000,00011101,-1.09375,3.25,0,2
00011001,00011100,-1.125,3.21875,0,2
00011001,00011101,-1.09375,3.21875,0,2
00011000,00011111,-1.03125,3.25,0,2
00011001,00011110,-1.0625,3.21875,0,2
00011001,00011111,-1.03125,3.21875,0,2
00011010,00011101,-1.09375,3.1875,0,2
00011011,00011100,-1.125,3.15625,0,2
00011011,00011101,-1.09375,3.15625,0,2
00011010,00011111,-1.03125,3.1875,0,2
00011011,00011110,-1.0625,3.15625,0,2
00011011,00011111,-1.03125,3.15625,0,2
0001110,0001101,-1.1875,3.125,0,2
0001111,0001100,-1.25,3.0625,0,2
0001111,0001101,-1.1875,3.0625,0,2
00011100,00011001,-1.21875,3.125,0,2
00011101,00011000,-1.25,3.09375,0,2
00011101,00011001,-1.21875,3.09375,0,2
00011100,00011011,-1.15625,3.125,0,2
00011101,00011010,-1.1875,3.09375,0,2
00011101,00011011,-1.15625,3.09375,0,2
00011110,00011001,-1.21875,3.0625,0,2
00011111,00011000,-1.25,3.03125,0,3
00011111,00011001,-1.21875,3.03125,0,3
00011110,00011011,-1.15625,3.0625,0,2
00011111,00011010,-1.1875,3.03125,0,3
00011111,00011011,-1.15625,3.03125,0,3
0001110,0001111,-1.0625,3.125,0,2
0001111,0001110,-1.125,3.0625,0,2
0001111,0001111,-1.0625,3.0625,0,3
00011100,00011101,-1.09375,3.125,0,2
00011101,00011100,-1.125,3.09375,0,2
00011101,00011101,-1.09375,3.09375,0,2
00011100,00011111,-1.03125,3.125,0,2
00011101,00011110,-1.0625,3.09375,0,2
00011101,00011111,-1.03125,3.09375,0,2
00011110,00011101,-1.09375,3.0625,0,3
00011111,00011100,-1.125,3.03125,0,3
00011111,00011101,-1.09375,3.03125,0,3
00011110,00011111,-1.03125,3.0625,0,3
00011111,00011110,-1.0625,3.03125,0,3
00011111,00011111,-1.03125,3.03125,0,3
0000,0011,-0.5,4,0,2
0001,0010,-1,3.5,0,2
0001,0011,-0.5,3.5,0,2
00000,00101,-0.75,4,0,2
00001,00100,-1,3.75,0,2
00001,00101,-0.75,3.75,0,2
000000,001001,-0.875,4,0,2
000001,001000,-1,3.875,0,2
000001,001001,-0.875,3.875,0,2
0000000,0010001,-0.9375,4,0,2
0000001,0010000,-1,3.9375,0,2
0000001,0010001,-0.9375,3.9375,0,2
00000000,00100001,-0.96875,4,0,2
00000001,00100000,-1,3.96875,0,2
00000001,00100001,-0.96875,3.96875,0,2
00000000,00100011,-0.90625,4,0,2
00000001,00100010,-0.9375,3.96875,0,2
00000001,00100011,-0.90625,3.96875,0,2
00000010,00100001,-0.96875,3.9375,0,2
00000011,00100000,-1,3.90625,0,2
00000011,00100001,-0.96875,3.90625,0,2
00000010,00100011,-0.90625,3.9375,0,2
00000011,00100010,-0.9375,3.90625,0,2
00000011,00100011,-0.90625,3.90625,0,2
0000000,0010011,-0.8125,4,0,2
0000001,0010010,-0.875,3.9375,0,2
0000001,0010011,-0.8125,3.9375,0,2
00000000,00100101,-0.84375,4,0,2
00000001,00100100,-0.875,3.96875,0,2
00000001,00100101,-0.84375,3.96875,0,2
00000000,00100111,-0.78125,4,0,2
00000001,00100110,-0.8125,3.96875,0,2
00000001,00100111,-0.78125,3.96875,0,2
00000010,00100101,-0.84375,3.9375,0,2
00000011,00100100,-0.875,3.90625,0,2
00000011,00100101,-0.84375,3.90625,0,2
00000010,00100111,-0.78125,3.9375,0,2
00000011,00100110,-0.8125,3.90625,0,2
00000011,00100111,-0.78125,3.90625,0,2
0000010,0010001,-0.9375,3.875,0,2
0000011,0010000,-1,3.8125,0,2
0000011,0010001,-0.9375,3.8125,0,2
00000100,00100001,-0.96875,3.875,0,2
00000101,00100000,-1,3.84375,0,2
00000101,00100001,-0.96875,3.84375,0,2
00000100,00100011,-0.90625,3.875,0,2
00000101,00100010,-0.9375,3.84375,0,2
00000101,00100011,-0.90625,3.84375,0,2
00000110,00100001,-0.96875,3.8125,0,2
00000111,00100000,-1,3.78125,0,2
00000111,00100001,-0.96875,3.78125,0,2
00000110,00100011,-0.90625,3.8125,0,2
00000111,00100010,-0.9375,3.78125,0,2
00000111,00100011,-0.90625,3.78125,0,2
0000010,0010011,-0.8125,3.875,0,2
0000011,0010010,-0.875,3.8125,0,2
0000011,0010011,-0.8125,3.8125,0,2
00000100,00100101,-0.84375,3.875,0,2
00000101,00100100,-0.875,3.84375,0,2
00000101,00100101,-0.84375,3.84375,0,2
00000100,00100111,-0.78125,3.875,0,2
00000101,00100110,-0.8125,3.84375,0,2
00000101,00100111,-0.78125,3.84375,0,2
00000110,00100101,-0.84375,3.8125,0,2
00000111,00100100,-0.875,3.78125,0,2
00000111,00100101,-0.84375,3.78125,0,2
00000110,00100111,-0.78125,3.8125,0,2
00000111,00100110,-0.8125,3.78125,0,2
00000111,00100111,-0.78125,3.78125,0,2
000000,001011,-0.625,4,0,2
000001,001010,-0.75,3.875,0,2
000001,001011,-0.625,3.875,0,2
0000000,0010101,-0.6875,4,0,2
0000001,0010100,-0.75,3.9375,0,2
0000001,0010101,-0.6875,3.9375,0,2
00000000,00101001,-0.71875,4,0,2
00000001,00101000,-0.75,3.96875,0,2
00000001,00101001,-0.71875,3.96875,0,2
00000000,00101011,-0.65625,4,0,2
00000001,00101010,-0.6875,3.96875,0,2
00000001,00101011,-0.65625,3.96875,0,2
00000010,00101001,-0.71875,3.9375,0,2
00000011,00101000,-0.75,3.90625,0,2
00000011,00101001,-0.71875,3.90625,0,2
00000010,00101011,-0.65625,3.9375,0,2
00000011,00101010,-0.6875,3.90625,0,2
00000011,00101011,-0.65625,3.90625,0,2
0000000,0010111,-0.5625,4,0,2
0000001,0010110,-0.625,3.9375,0,2
0000001,0010111,-0.5625,3.9375,0,2
00000000,00101101,-0.59375,4,0,2
00000001,00101100,-0.625,3.96875,0,2
00000001,00101101,-0.59375,3.96875,0,2
00000000,00101111,-0.53125,4,0,2
00000001,00101110,-0.5625,3.96875,0,2
00000001,00101111,-0.53125,3.96875,0,2
00000010,00101101,-0.59375,3.9375,0,2
00000011,00101100,-0.625,3.90625,0,2
00000011,00101101,-0.59375,3.90625,0,2
00000010,00101111,-0.53125,3.9375,0,2
00000011,00101110,-0.5625,3.90625,0,2
00000011,00101111,-0.53125,3.90625,0,2
0000010,0010101,-0.6875,3.875,0,2
0000011,0010100,-0.75,3.8125,0,2
0000011,0010101,-0.6875,3.8125,0,2
00000100,00101001,-0.71875,3.875,0,2
00000101,00101000,-0.75,3.84375,0,2
00000101,00101001,-0.71875,3.84375,0,2
00000100,00101011,-0.65625,3.875,0,2
00000101,00101010,-0.6875,3.84375,0,2
00000101,00101011,-0.65625,3.84375,0,2
00000110,00101001,-0.71875,3.8125,0,2
00000111,00101000,-0.75,3.78125,0,2
00000111,00101001,-0.71875,3.78125,0,2
00000110,00101011,-0.65625,3.8125,0,2
00000111,00101010,-0.6875,3.78125,0,2
00000111,00101011,-0.65625,3.78125,0,2
0000010,0010111,-0.5625,3.875,0,2
0000011,0010110,-0.625,3.8125,0,2
0000011,0010111,-0.5625,3.8125,0,2
00000100,00101101,-0.59375,3.875,0,2
00000101,00101100,-0.625,3.84375,0,2
00000101,00101101,-0.59375,3.84375,0,2
00000100,00101111,-0.53125,3.875,0,2
00000101,00101110,-0.5625,3.84375,0,2
00000101,00101111,-0.53125,3.84375,0,2
00000110,00101101,-0.59375,3.8125,0,2
00000111,00101100,-0.625,3.78125,0,2
00000111,00101101,-0.59375,3.78125,0,2
00000110,00101111,-0.53125,3.8125,0,2
00000111,00101110,-0.5625,3.78125,0,2
00000111,00101111,-0.53125,3.78125,0,2
000010,001001,-0.875,3.75,0,2
000011,001000,-1,3.625,0,2
000011,001001,-0.875,3.625,0,2
0000100,0010001,-0.9375,3.75,0,2
0000101,0010000,-1,3.6875,0,2
0000101,0010001,-0.9375,3.6875,0,2
00001000,00100001,-0.96875,3.75,0,2
00001001,00100000,-1,3.71875,0,2
00001001,00100001,-0.96875,3.71875,0,2
00001000,00100011,-0.90625,3.75,0,2
00001001,00100010,-0.9375,3.71875,0,2
00001001,00100011,-0.90625,3.71875,0,2
00001010,00100001,-0.96875,3.6875,0,2
00001011,00100000,-1,3.65625,0,2
00001011,00100001,-0.96875,3.65625,0,2
00001010,00100011,-0.90625,3.6875,0,2
00001011,00100010,-0.9375,3.65625,0,2
00001011,00100011,-0.90625,3.65625,0,2
0000100,0010011,-0.8125,3.75,0,2
0000101,0010010,-0.875,3.6875,0,2
0000101,0010011,-0.8125,3.6875,0,2
00001000,00100101,-0.84375,3.75,0,2
00001001,00100100,-0.875,3.71875,0,2
00001001,00100101,-0.84375,3.71875,0,2
00001000,00100111,-0.78125,3.75,0,2
00001001,00100110,-0.8125,3.71875,0,2
00001001,00100111,-0.78125,3.71875,0,2
00001010,00100101,-0.84375,3.6875,0,2
00001011,00100100,-0.875,3.65625,0,2
00001011,00100101,-0.84375,3.65625,0,2
00001010,00100111,-0.78125,3.6875,0,2
00001011,00100110,-0.8125,3.65625,0,2
00001011,00100111,-0.78125,3.65625,0,2
0000110,0010001,-0.9375,3.625,0,2
0000111,0010000,-1,3.5625,0,2
0000111,0010001,-0.9375,3.5625,0,2
00001100,00100001,-0.96875,3.625,0,2
00001101,00100000,-1,3.59375,0,2
00001101,00100001,-0.96875,3.59375,0,2
00001100,00100011,-0.90625,3.625,0,2
00001101,00100010,-0.9375,3.59375,0,2
00001101,00100011,-0.90625,3.59375,0,2
00001110,00100001,-0.96875,3.5625,0,2
00001111,00100000,-1,3.53125,0,2
00001111,00100001,-0.96875,3.53125,0,2
00001110,00100011,-0.90625,3.5625,0,2
00001111,00100010,-0.9375,3.53125,0,2
00001111,00100011,-0.90625,3.53125,0,2
0000110,0010011,-0.8125,3.625,0,2
0000111,0010010,-0.875,3.5625,0,2
0000111,0010011,-0.8125,3.5625,0,2
00001100,00100101,-0.84375,3.625,0,2
00001101,00100100,-0.875,3.59375,0,2
00001101,00100101,-0.84375,3.59375,0,2
00001100,00100111,-0.78125,3.625,0,2
00001101,00100110,-0.8125,3.59375,0,2
00001101,00100111,-0.78125,3.59375,0,2
00001110,00100101,-0.84375,3.5625,0,2
00001111,00100100,-0.875,3.53125,0,2
00001111,00100101,-0.84375,3.53125,0,2
00001110,00100111,-0.78125,3.5625,0,2
00001111,00100110,-0.8125,3.53125,0,2
00001111,00100111,-0.78125,3.53125,0,2
000010,001011,-0.625,3.75,0,2
000011,001010,-0.75,3.625,0,2
000011,001011,-0.625,3.625,0,2
0000100,0010101,-0.6875,3.75,0,2
0000101,0010100,-0.75,3.6875,0,2
0000101,0010101,-0.6875,3.6875,0,2
00001000,00101001,-0.71875,3.75,0,2
00001001,00101000,-0.75,3.71875,0,2
00001001,00101001,-0.71875,3.71875,0,2
00001000,00101011,-0.65625,3.75,0,2
00001001,00101010,-0.6875,3.71875,0,2
00001001,00101011,-0.65625,3.71875,0,2
00001010,00101001,-0.71875,3.6875,0,2
00001011,00101000,-0.75,3.65625,0,2
00001011,00101001,-0.71875,3.65625,0,2
00001010,00101011,-0.65625,3.6875,0,2
00001011,00101010,-0.6875,3.65625,0,2
00001011,00101011,-0.65625,3.65625,0,2
0000100,0010111,-0.5625,3.75,0,2
